Fund Allocator ID,Investment Manager Allocator ID,Source Asset,As At Date,Deal Status,missing_expected_fields
A751851,A8e74aa,Dining Secretary China Limited,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"EMC Acquisition, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,Earth Class Mail,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Ether Precision, Inc.",2024-12-31,Written Off,Capital Invested
A751851,A8e74aa,Fangtek Ltd.,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,GammaStar Medical Group Ltd.,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,Hyperquality Inc.,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,ICE Entertainment Limited,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,ICE.com,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Intellisist, Inc. (FKA GotVoice)",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,Jiayuan.com,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Juren Holdings, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,KUE Digital International LLC (IDLI),2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"La La Media, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,Liberty Dialysis Inc.,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,MainOne Inc.,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Nurien Soft, Ltd.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"PPStream, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,PaxVax,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,Previser Inc.,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,QM21 (China Pharmaceutical Distribution Holding Co.,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,QM8 Limited (Hangzhou TigerMed Consulting Co. Ltd),2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,Qiming Biopharma GreatSky (Q),2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Rim Tec, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Scout Analytics, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"SeaMobile, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Seven Networks, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Skytap, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Sotto Wireless, Inc.",2024-12-31,Written Off,Capital Invested
A751851,A8e74aa,"Splunk, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,Touch Media International Holdings,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,Twisted Pair Solutions,2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Verity Solutions Group, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"XenSource, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,"Yeelion, Inc.",2024-12-31,Fully Exited,Capital Invested
A751851,A8e74aa,nWay Inc.,2024-12-31,Written Off,Capital Invested
A2c973b,A8d1733,Grin Technologies Inc.,2024-12-31,Current,Capital Invested
A41fefa,A8d1733,"10Beauty, Inc.",2024-12-31,Current,Capital Invested
A41fefa,A8d1733,Ami Cole Inc.,2024-12-31,Current,Capital Invested
A41fefa,A8d1733,Brady Brand,2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A41fefa,A8d1733,Bread Beauty Inc.,2024-12-31,Current,Capital Invested
A41fefa,A8d1733,"Builder.io, Inc.",2024-12-31,Current,Capital Invested
A41fefa,A8d1733,"DUOS Living, Inc.",2024-12-31,Current,Capital Invested
A41fefa,A8d1733,Eon Group Holdings Inc.,2024-12-31,Current,Capital Invested
A41fefa,A8d1733,Foxtrot,2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A41fefa,A8d1733,Goodfair,2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A41fefa,A8d1733,Grin Technologies Inc.,2024-12-31,Current,Capital Invested
A41fefa,A8d1733,Lightspeed (fka NuORDER),2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A41fefa,A8d1733,Pomegranate Technologies Inc.,2024-12-31,Current,Capital Invested
A41fefa,A8d1733,"SKIMS Body, Inc.",2024-12-31,Current,Capital Invested
A41fefa,A8d1733,"Shiftsmart, Inc.",2024-12-31,Current,Capital Invested
A41fefa,A8d1733,Shop Safely LLC,2024-12-31,Current,Capital Invested
A41fefa,A8d1733,Simulate Inc (Nuggs),2024-12-31,,"Capital Invested, Deal Status"
A41fefa,A8d1733,"Stripe, Inc.",2024-12-31,Current,Capital Invested
A41fefa,A8d1733,"Sundays for Dogs, Inc.",2024-12-31,Current,Capital Invested
A41fefa,A8d1733,The XCJ Corp.,2024-12-31,Current,Capital Invested
A41fefa,A8d1733,"Westman Atelier Holdings, Inc.",2024-12-31,Current,Capital Invested
A5bb3fe,A8d1733,"GlossGenius, Inc.",2024-12-31,Current,Capital Invested
A5bb3fe,A8d1733,MILA (formerly XCJ),2024-12-31,Current,Capital Invested
A5bb3fe,A8d1733,"SKIMS Body, Inc.",2024-12-31,Current,Capital Invested
A5bb3fe,A8d1733,TR Holding LLC (The Row),2024-12-31,Current,Capital Invested
A5bb3fe,A8d1733,"The Feed.com, Inc.",2024-12-31,Current,Capital Invested
A80b715,A8d1733,"AYOH, Inc.",2024-12-31,Current,Capital Invested
A80b715,A8d1733,"Black Crow AI, Inc.",2024-12-31,Current,Capital Invested
A80b715,A8d1733,Cafeteria Inc.,2024-12-31,Current,Capital Invested
A80b715,A8d1733,"DFSNY Holding, Inc.",2024-12-31,Current,Capital Invested
A80b715,A8d1733,"Ever/Body, Inc.",2024-12-31,Current,Capital Invested
A80b715,A8d1733,Goose Holdings Inc.,2024-12-31,Current,Capital Invested
A80b715,A8d1733,Hook Media Inc.,2024-12-31,Current,Capital Invested
A80b715,A8d1733,"IMGN Labs II, Inc.",2024-12-31,Current,Capital Invested
A80b715,A8d1733,"ImAgEnary Labs, Inc.(reale actives)",2024-12-31,Current,Capital Invested
A80b715,A8d1733,K Brand Inc.,2024-12-31,Current,Capital Invested
A80b715,A8d1733,Korean Bros Incorporated,2024-12-31,Current,Capital Invested
A80b715,A8d1733,Lone Palm Labs Inc. (dba Retro),2024-12-31,Current,Capital Invested
A80b715,A8d1733,Lucky Beverage Co.,2024-12-31,Current,Capital Invested
A80b715,A8d1733,Rules Beauty Inc.,2024-12-31,Current,Capital Invested
A80b715,A8d1733,"iMgN Labs, Inc.(dba Point of View)",2024-12-31,Current,Capital Invested
Ae4c498,A8d1733,"SKIMS Body, Inc.",2024-12-31,Current,Capital Invested
A7bcb3d,Ad915f3,BNP Paribas InstiCash USD 1D LVNAV Fund,2024-12-31,Current,Capital Invested
A7bcb3d,Ad915f3,Borderless Digital Brands Holding Limited,2024-12-31,Current,Capital Invested
Af76863,Ad915f3,BNP Paribas InstiCash USD 1D LVNAV Fund,2024-12-31,Current,Capital Invested
Af76863,Ad915f3,Borderless Digital Brands Holding Limited,2024-12-31,Current,Capital Invested
Abacebf,Ab9d621,"Axia Vegetable Seeds Group, Inc.",2024-12-31,Current,Capital Invested
Abacebf,Ab9d621,Bytedance Ltd.,2024-12-31,Current,Capital Invested
Abacebf,Ab9d621,Nonmarketable securities - less than 5% of net assets,2024-12-31,Current,Capital Invested
Abacebf,Ab9d621,"Plex, Inc.",2024-12-31,Current,Capital Invested
Abacebf,Ab9d621,"Synack, Inc.",2024-12-31,Current,Capital Invested
Abacebf,Ab9d621,"ZenPayroll, Inc.",2024-12-31,Current,Capital Invested
Ad880d6,Ab9d621,"Ambiq Micro, Inc.",2024-12-31,Current,Capital Invested
Ad880d6,Ab9d621,"FullStory, Inc.",2024-12-31,Current,Capital Invested
Ad880d6,Ab9d621,Marketable securities - less than 5% of net assets,2024-12-31,Current,Capital Invested
Ad880d6,Ab9d621,"Nav Technologies, Inc.",2024-12-31,Current,Capital Invested
Ad880d6,Ab9d621,"Newsela, Inc.",2024-12-31,Current,Capital Invested
Ad880d6,Ab9d621,Nonmarketable securities - less than 5% of net assets,2024-12-31,Current,Capital Invested
Ad880d6,Ab9d621,"Qumulo, Inc.",2024-12-31,Current,Capital Invested
Ad880d6,Ab9d621,Stryder Corp. (dba Handshake),2024-12-31,Current,Capital Invested
A7906e8,A4a1f26,"10Beauty, Inc.",2024-12-31,Current,Capital Invested
A7906e8,A4a1f26,"Air Labs, Inc.",2024-12-31,Current,Capital Invested
A7906e8,A4a1f26,Expressable,2024-12-31,Current,Capital Invested
A7906e8,A4a1f26,Ollie Pets Inc.,2024-12-31,Current,Capital Invested
A7906e8,A4a1f26,"Realm Living, Inc.",2024-12-31,Current,Capital Invested
A7906e8,A4a1f26,Sales Impact Academy Ltd,2024-12-31,,"Capital Invested, Deal Status"
A7906e8,A4a1f26,Small Door Inc.,2024-12-31,Current,Capital Invested
A7906e8,A4a1f26,Tilt,2024-12-31,Current,Capital Invested
A7906e8,A4a1f26,Vee Friends Holdings Inc.,2024-12-31,Current,Capital Invested
Af5fed4,Aa130ea,Anthropic PBC,2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A86e0b1,Aa130ea,"Alpaca Technology, Inc.",2024-12-31,Written Down,Capital Invested
A86e0b1,Aa130ea,Hempfusion Wellness Inc.,2024-12-31,Written Down,Capital Invested
A86e0b1,Aa130ea,"Level, Inc.",2024-12-31,Written Down,Capital Invested
A86e0b1,Aa130ea,Seed Investments,2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A096a41,Aa130ea,Array US Inc.,2024-12-31,Written Down,Capital Invested
A096a41,Aa130ea,Live Summer Inc.,2024-12-31,Written Down,Capital Invested
A096a41,Aa130ea,Lost Lake Games Ltd.,2024-12-31,Written Down,Capital Invested
A096a41,Aa130ea,Seed Investments,2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A096a41,Aa130ea,Terraform Labs Pte. Ltd. (dba Luna),2024-12-31,Written Down,Capital Invested
A096a41,Aa130ea,"The Hive Social Network, Inc.",2024-12-31,Written Down,Capital Invested
A60210b,A128c7a,Babel Group (Babel Tenedora de Participaciones SA),2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A60210b,A128c7a,CI Financial,2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A80d406,A15f96f,"Ring Container Technologies, LLC",2024-12-31,Current,"Capital Invested, Current Cost"
Aeccf59,Af0082f,"Access Medical Systems, Ltd. (ET Healthcare)",2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,"Beijing Xinwu Liebo e-Commerce Co., Ltd. (Liebo)",2024-12-31,,"Capital Invested, Deal Status"
Aeccf59,Af0082f,DiDi Global Inc. (DIDIY),2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,Distinct Healthcare Holdings Limited,2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,EDDA Healthcare and Technology Holding Limited,2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,Fenbi Ltd.,2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,NaviChina Inc. (Zhe800),2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,Peijia Medical Limited,2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,Qiniu Limited,2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,Souche Holdings Ltd,2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,"Tubatu Group Co., Ltd. (To8To)",2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,Weidian Corporation,2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,YUAN Inc (Yuanfudao),2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,Yoka International Inc.,2024-12-31,Current,Capital Invested
Aeccf59,Af0082f,Zhaogang,2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Adlai Nortye Ltd. (Anuo),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,"Ansun Biopharma, Inc.",2024-12-31,Current,Capital Invested
A65fb68,Af0082f,"Beijing Zhiling Haina Technology Co., Ltd. (SmartX)",2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Choice Technology Inc. (Weimai),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Cloudchef Group Inc.,2024-12-31,Current,Capital Invested
A65fb68,Af0082f,DataPipeline Ltd,2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Dejavu Technology Holdings Limited (DuoZhuaYu),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Dora Technology Limited (Snowplus),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Edianyun Limited,2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Eyepetizer Technology Limited (KaiYanShiPin),2024-12-31,,"Capital Invested, Deal Status"
A65fb68,Af0082f,Gong Duo Duo Jian Zhu Gong Cheng (Guangzhou) Company Limited (KaiGongMao),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Guazi.com Inc.,2024-12-31,Current,Capital Invested
A65fb68,Af0082f,"Happy Sharing Co., Ltd. (XiangWuShuo)",2024-12-31,Current,Capital Invested
A65fb68,Af0082f,HashData Technology Inc. (KuKe),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Live.me Inc.,2024-12-31,Current,Capital Invested
A65fb68,Af0082f,More Fun Entertainment Group (MoTianLun Ticket),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,NB Therapeutics Inc. (fka. Nuance Biotech Inc.),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Peijia Medical Limited,2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Source Technology Inc.,2024-12-31,Current,Capital Invested
A65fb68,Af0082f,Vesoft Inc. (Nebula Graph),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,XPX Holdings Limited (Chubby Bear),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,XPeng Inc. (XPeng Motors),2024-12-31,Current,Capital Invested
A65fb68,Af0082f,"Xi An Wingspan Electronic Technology, Co., Ltd. (Yizhan)",2024-12-31,,"Capital Invested, Deal Status"
A65fb68,Af0082f,Xuanke Technology Holdings Limited (KaoChong),2024-12-31,,"Capital Invested, Deal Status"
A65fb68,Af0082f,YUNSHAN Networks Inc.,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Addx Limited (JiJiaKeJi),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Beijing Semidrive Technology Corporation (XinChi),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Beisen Holding Limited,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Bestsign Inc. (ShangShangQian),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Bota Biosciences Ltd (Bota Bio),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,"Chameleon Biosciences, Inc.",2024-12-31,,"Capital Invested, Deal Status"
A9859d3,Af0082f,Datacloak Inc. (Shupeng),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,"DoDa Interactive Entertainment Co., Ltd. (AGame)",2024-12-31,,"Capital Invested, Deal Status"
A9859d3,Af0082f,Easy Group Holdings Inc.,2024-12-31,,"Capital Invested, Deal Status"
A9859d3,Af0082f,FEIBAI Education Corporation,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Feiyulife Inc. (Feiyu),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,ForU Worldwide Inc. (ForU Truck),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,"Gemii (Zhejiang Shaoxing) Technology Co., Ltd. (Jingli)",2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Global Digital Mercantile Holdings Limited (GDM),2024-12-31,,"Capital Invested, Deal Status"
A9859d3,Af0082f,"Golden Array Nanjing Limited (JLSemi) (FKA ""PhotonArray Inc."")",2024-12-31,Current,Capital Invested
A9859d3,Af0082f,HUAHUI HEALTHCARE INC. (HuaHuiAnJian),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Hang Zhou Jin Ling Yang Consulting Limited Company (ZiHaiGuo),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Happy_seed (Cayman) Limited,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Howhow Holding Limited (How Wenda),2024-12-31,,"Capital Invested, Deal Status"
A9859d3,Af0082f,"Jiaxing Boji Medical Technology Co., Ltd. (UP Clinic)",2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Lupu Holdings Limited,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Mallee Tech Holdings Limited,2024-12-31,,"Capital Invested, Deal Status"
A9859d3,Af0082f,MitoQuality Pharmaceuticals Ltd,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,NeXtech (Cayman) Limited (NeuraMatrix),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,OnQuality Pharmaceuticals Ltd. (AnKuo Yiyao),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Quwan Holding Limited (TT Voice),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,"Rgenta Therapeutics, Inc.",2024-12-31,Current,Capital Invested
A9859d3,Af0082f,"RootPath, Inc. (ChengYuanShengWu)",2024-12-31,Current,Capital Invested
A9859d3,Af0082f,"Shanghai EnnovaBio Pharmaceuticals Co., Ltd. (EnnovaBio)",2024-12-31,Current,Capital Invested
A9859d3,Af0082f,"Shanghai Xizhi Technology Co., Ltd. (LightAI Ltd.)",2024-12-31,Current,Capital Invested
A9859d3,Af0082f,"Shenzhen Smart Manufacturing Software Dev. Co., Ltd. (Zhi Bu)",2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Shoucheng Holdings Limited,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Smart Drive Information Technology Inc (Lao Siji),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Starfield Food and Science Technology Limited,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Trussan.com Corporation (PuLan),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,V Light Technologies Limited,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,"Web3.x (FKA ""Blockchain"" ""TokenInsight"")",2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Wecook Inc.,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Xindebaby Limited. (MUA),2024-12-31,,"Capital Invested, Deal Status"
A9859d3,Af0082f,Xingyun International Company Limited,2024-12-31,Current,Capital Invested
A9859d3,Af0082f,Xolo (Cayman) Limited (Mollybox),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,YESMRO Holdings Limited (YiMaiGongPin),2024-12-31,Current,Capital Invested
A9859d3,Af0082f,YUNYUN Global Limited (Yunyun Story),2024-12-31,,"Capital Invested, Deal Status"
A9859d3,Af0082f,Zhuan Spirit Holdings Limited (ZhuanZhuan),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"AkroStar Technology Co., Ltd. (XinYaoHui)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,Ambilight Inc (Guangyi Tech),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Anhui Kouweiquan Food Co., Ltd.",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"BEIJING PROTOGA BIOTECH CO., LTD (Yuanyu Bio)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"BITO Robotics (Shanghai) Co., Ltd.",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Beijing Biostar Pharmaceuticals Co., Ltd. (HuaHaoZhongTian)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Beijing DP Technology Co.,Ltd (Deep Potential)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Beijing Galaxy-Future Network Technology Co., Ltd. (Xinghan)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Beijing Mingzhizhixiang Data Technology Co.,Ltd (Mingzhi Data)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Beijing Nuoxinchuanglian Technology CO., Ltd. (Naxions)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Beijing Xiyou Health Technology Co., Ltd",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Beijing Yiling Chenfei Technology Co., Ltd. (Ealing)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,Belief BioMed Inc. (XinNian BioMed),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,Boundless Holding (Huokefeng),2024-12-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A80ede9,Af0082f,Burning Galaxy Ltd (Another Earth),2024-12-31,,"Capital Invested, Deal Status"
A80ede9,Af0082f,Bytebase (Cayman) Limited,2024-12-31,Current,Capital Invested
A80ede9,Af0082f,Carticletech Cayman Limited (Chelizi),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Cellbri Ark (Shenzhen) Biotech Co., Ltd. (FKA Beijing Cellbri) (Saiqiao Bio)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Chiplite Technology Co., Ltd.",2024-12-31,,"Capital Invested, Deal Status"
A80ede9,Af0082f,City Puzzle Holdings Limited (Didi Freight),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,Coevolution Technologies Investments Limited (Yiwu Tech),2024-12-31,,"Capital Invested, Deal Status"
A80ede9,Af0082f,"Collov, Inc.",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,Colorful Pines Group Limited (HongSongXueTang),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"D3 Bio, Inc.",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,East Stone Spacelike Limited (Kuaiyin),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,FitVille Brand Group,2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Flickering Education Technology Co., Limited (Flikering. AI)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,Frog Social Tech Ltd.,2024-12-31,,"Capital Invested, Deal Status"
A80ede9,Af0082f,Frontis (Xianyuan Tech),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,GAIA STONE LTD.,2024-12-31,Current,Capital Invested
A80ede9,Af0082f,Genor Biopharma Holdings Limited (FKA JHBP),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,Grand Cyclone Holdings Limited (HongJi),2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"Guangzhou Cyberspace Holdings Co., Ltd. (FKA Cyber Space) (Chaojing Automobile)",2024-12-31,Current,Capital Invested
A80ede9,Af0082f,"HOURS Technology Co.,Ltd. (Woshi Tech)",2024-12-31,Current,Capital Invested
